timestamp,id_client,code,event,place
14.080516800000002,26,Code02,finishprocess,S2M3
14.080516800000002,118,Code01,startprocess,S2M3
14.080516800000002,26,Code02,enterqueue,S7
14.080516800000002,143,Code04,systemarrival,System
14.080516800000002,143,Code04,enterqueue,S2
14.169481600000001,13,Code01,finishprocess,S7M2
14.169481600000001,18,Code02,startprocess,S7M2
14.169481600000001,13,Code01,enterqueue,S8
14.274649199999999,49,Code02,finishprocess,S1M1
14.274649199999999,62,Code03,startprocess,S1M1
14.274649199999999,49,Code02,enterqueue,S5
14.274649199999999,49,Code02,startprocess,S5M3
14.274649199999999,90,Code02,systemarrival,System
14.274649199999999,90,Code02,enterqueue,S1
14.275049200000002,51,Code03,finishprocess,S1M2
14.275049200000002,68,Code02,startprocess,S1M2
14.275049200000002,51,Code03,enterqueue,S2
14.275049200000002,92,Code03,systemarrival,System
14.275049200000002,92,Code03,enterqueue,S1
14.275249200000001,53,Code03,finishprocess,S1M3
14.275249200000001,71,Code08,startprocess,S1M3
14.275249200000001,53,Code03,enterqueue,S2
14.275249200000001,97,Code03,systemarrival,System
14.275249200000001,97,Code03,enterqueue,S1
14.293346,2,Code01,finishprocess,S8M3
14.293346,2,Code01,systemexit,System
14.293346,9,Code01,startprocess,S8M3
14.4342064,108,Code01,finishprocess,S2M2
14.4342064,39,Code02,startprocess,S2M2
14.4342064,108,Code01,enterqueue,S3
14.4342064,108,Code01,startprocess,S3M1
14.4536214,101,Code05,finishprocess,S7M4
14.4536214,101,Code05,systemexit,System
14.4536214,20,Code02,startprocess,S7M4
14.491359600000001,22,Code04,finishprocess,S6M1
14.491359600000001,22,Code04,enterqueue,S7
14.618096200000002,71,Code08,finishprocess,S1M3
14.618096200000002,78,Code02,startprocess,S1M3
14.618096200000002,71,Code08,enterqueue,S5
14.618096200000002,71,Code08,startprocess,S5M1
14.618096200000002,100,Code02,systemarrival,System
14.618096200000002,100,Code02,enterqueue,S1
14.721385200000002,71,Code08,finishprocess,S5M1
14.721385200000002,71,Code08,enterqueue,S2
14.7295116,56,Code02,finishprocess,S1M4
14.7295116,87,Code02,startprocess,S1M4
14.7295116,56,Code02,enterqueue,S5
14.7295116,56,Code02,startprocess,S5M2
14.7295116,107,Code02,systemarrival,System
14.7295116,107,Code02,enterqueue,S1
14.7668312,18,Code02,finishprocess,S7M2
14.7668312,18,Code02,systemexit,System
14.7668312,19,Code01,startprocess,S7M2
14.7706144,35,Code01,finishprocess,S4M3
14.7706144,69,Code10,startprocess,S4M3
14.7706144,35,Code01,enterqueue,S7
14.9907322,14,Code01,finishprocess,S7M3
14.9907322,112,Code05,startprocess,S7M3
14.9907322,14,Code01,enterqueue,S8
15.050970999999999,20,Code02,finishprocess,S7M4
15.050970999999999,20,Code02,systemexit,System
15.050970999999999,31,Code03,startprocess,S7M4
15.1326414,63,Code01,finishprocess,S4M2
15.1326414,63,Code01,enterqueue,S7
15.588607399999999,49,Code02,finishprocess,S5M3
15.588607399999999,49,Code02,enterqueue,S2
15.6530684,108,Code01,finishprocess,S3M1
15.6530684,108,Code01,enterqueue,S4
15.6530684,108,Code01,startprocess,S4M2
15.745790800000002,115,Code01,finishprocess,S2M1
15.745790800000002,126,Code01,startprocess,S2M1
15.745790800000002,115,Code01,enterqueue,S3
15.745790800000002,115,Code01,startprocess,S3M2
15.746290800000002,118,Code01,finishprocess,S2M3
15.746290800000002,41,Code02,startprocess,S2M3
15.746290800000002,118,Code01,enterqueue,S3
15.746290800000002,118,Code01,startprocess,S3M1
15.7711198,69,Code10,finishprocess,S4M3
15.7711198,69,Code10,enterqueue,S6
15.7711198,69,Code10,startprocess,S6M2
15.8008616,6,Code01,finishprocess,S8M1
15.8008616,6,Code01,systemexit,System
15.8008616,11,Code01,startprocess,S8M1
15.913791,65,Code01,finishprocess,S4M1
15.913791,65,Code01,enterqueue,S7
15.954904,39,Code02,finishprocess,S2M2
15.954904,44,Code02,startprocess,S2M2
15.954904,39,Code02,enterqueue,S7
16.0434698,56,Code02,finishprocess,S5M2
16.0434698,56,Code02,enterqueue,S2
16.364352,7,Code01,finishprocess,S8M2
16.364352,7,Code01,systemexit,System
16.364352,12,Code01,startprocess,S8M2
16.5938816,19,Code01,finishprocess,S7M2
16.5938816,34,Code03,startprocess,S7M2
16.5938816,19,Code01,enterqueue,S8
16.827312,25,Code03,finishprocess,S7M1
16.827312,25,Code03,systemexit,System
